transaction id,date,user id,book title,genre,borrowing duration
TXN-20251101-00345,2025-11-01,USR-00263,Dune,Science Fiction,35
TXN-20241111-00346,2024-11-11,USR-00905,Matilda,Children's,14
TXN-20230904-00347,2023-09-04,USR-00215,The Midnight Library,Contemporary Fiction,7
TXN-20230201-00348,2023-02-01,USR-00320,"Thinking, Fast and Slow",Psychology,14
TXN-20260805-00349,2026-08-05,USR-01222,The Silent Patient,Thriller,35
TXN-20240120-00350,2024-01-20,USR-01300,Sapiens,History,28
TXN-20250221-00351,2025-02-21,USR-00540,The Da Vinci Code,Thriller,14
TXN-20260428-00352,2026-04-28,USR-00312,The Hobbit,Fantasy,21
TXN-20230212-00353,2023-02-12,USR-00837,A Brief History of Time,Science,7
TXN-20260728-00354,2026-07-28,USR-00668,The Martian,Science Fiction,14
TXN-20250401-00355,2025-04-01,USR-00036,Steve Jobs,Biography,7
TXN-20251001-00356,2025-10-01,USR-00479,Charlotte's Web,Children's,42
TXN-20230422-00357,2023-04-22,USR-00497,Pride and Prejudice,Classic,7
TXN-20260410-00358,2026-04-10,USR-01362,Charlotte's Web,Children's,7
TXN-20240721-00359,2024-07-21,USR-01129,The Left Hand of Darkness,Science Fiction,42
TXN-20231213-00360,2023-12-13,USR-00066,A Brief History of Time,Science,7
TXN-20230824-00361,2023-08-24,USR-00449,Charlotte's Web,Children's,14
TXN-20231224-00362,2023-12-24,USR-00852,The Guest List,Thriller,10
TXN-20240321-00363,2024-03-21,USR-00771,To Kill a Mockingbird,Classic,28
TXN-20251230-00364,2025-12-30,USR-01003,Meditations,Philosophy,14
TXN-20251129-00365,2025-11-29,USR-00936,The Kite Runner,Literary Fiction,14
TXN-20251113-00366,2025-11-13,USR-01266,The Thursday Murder Club,Mystery,28
TXN-20240531-00367,2024-05-31,USR-01380,The Wright Brothers,History,10
TXN-20230311-00368,2023-03-11,USR-00645,A Brief History of Time,Science,7
TXN-20240805-00369,2024-08-05,USR-00535,Where the Crawdads Sing,Literary Fiction,28
TXN-20230718-00370,2023-07-18,USR-00720,The Art of War,Philosophy,7
TXN-20260514-00371,2026-05-14,USR-00775,A Brief History of Time,Science,42
TXN-20240615-00372,2024-06-15,USR-01309,Charlotte's Web,Children's,28
TXN-20230807-00373,2023-08-07,USR-00092,Pride and Prejudice,Classic,14
TXN-20250607-00374,2025-06-07,USR-00065,All the Light We Cannot See,Historical Fiction,14
TXN-20230608-00375,2023-06-08,USR-00316,Steve Jobs,Biography,21
TXN-20250525-00376,2025-05-25,USR-00212,Braiding Sweetgrass,Nature,42
TXN-20230829-00377,2023-08-29,USR-01064,The Kite Runner,Literary Fiction,14
TXN-20251101-00378,2025-11-01,USR-01217,A Brief History of Time,Science,21
TXN-20250226-00379,2025-02-26,USR-00438,The Psychology of Money,Business,7
TXN-20250111-00380,2025-01-11,USR-00404,A Game of Thrones,Fantasy,28
TXN-20240524-00381,2024-05-24,USR-01051,Charlotte's Web,Children's,7
TXN-20250501-00382,2025-05-01,USR-01298,The Fellowship of the Ring,Fantasy,21
TXN-20260502-00383,2026-05-02,USR-00394,Sapiens,History,14
TXN-20240307-00384,2024-03-07,USR-00713,The Book Thief,Historical Fiction,10
TXN-20260517-00385,2026-05-17,USR-00540,A Game of Thrones,Fantasy,14
TXN-20250706-00386,2025-07-06,USR-00773,To Kill a Mockingbird,Classic,21
TXN-20230927-00387,2023-09-27,USR-00786,A Game of Thrones,Fantasy,10
TXN-20231119-00388,2023-11-19,USR-01075,The Midnight Library,Contemporary Fiction,14
TXN-20251106-00389,2025-11-06,USR-01235,The Guest List,Thriller,7
TXN-20230911-00390,2023-09-11,USR-00386,Becoming,Memoir,28
TXN-20250709-00391,2025-07-09,USR-00507,The Thursday Murder Club,Mystery,42
TXN-20231007-00392,2023-10-07,USR-00878,The Diary of a Young Girl,Biography,10
TXN-20240219-00393,2024-02-19,USR-00201,The Hobbit,Fantasy,10
TXN-20251231-00394,2025-12-31,USR-00901,The Name of the Wind,Fantasy,7
TXN-20231209-00395,2023-12-09,USR-00678,The Name of the Wind,Fantasy,21
TXN-20240212-00396,2024-02-12,USR-00095,A Brief History of Time,Science,21
TXN-20260109-00397,2026-01-09,USR-00797,The Silent Patient,Thriller,10
TXN-20230929-00398,2023-09-29,USR-00036,The Very Hungry Caterpillar,Children's,21
TXN-20230131-00399,2023-01-31,USR-00182,The Great Gatsby,Classic,35
TXN-20240415-00400,2024-04-15,USR-00423,The Name of the Wind,Fantasy,14
TXN-20230705-00401,2023-07-05,USR-01219,A Brief History of Time,Science,10
TXN-20241029-00402,2024-10-29,USR-00602,Charlotte's Web,Children's,28
TXN-20260410-00403,2026-04-10,USR-01006,The Martian,Science Fiction,28
TXN-20241002-00404,2024-10-02,USR-00822,The Book Thief,Historical Fiction,10
TXN-20230703-00405,2023-07-03,USR-01230,Becoming,Memoir,28
TXN-20260622-00406,2026-06-22,USR-00439,The Kite Runner,Literary Fiction,21
TXN-20230617-00407,2023-06-17,USR-00978,The Fellowship of the Ring,Fantasy,28
TXN-20250702-00408,2025-07-02,USR-00048,Sapiens,History,7
TXN-20240331-00409,2024-03-31,USR-00502,Becoming,Memoir,7
TXN-20240814-00410,2024-08-14,USR-00557,The Left Hand of Darkness,Science Fiction,14
TXN-20260409-00411,2026-04-09,USR-00501,The Girl with the Dragon Tattoo,Mystery,14
TXN-20240606-00412,2024-06-06,USR-00597,Pride and Prejudice,Classic,7
TXN-20240915-00413,2024-09-15,USR-01155,A Game of Thrones,Fantasy,28
TXN-20230424-00414,2023-04-24,USR-00670,Dune,Science Fiction,21
TXN-20260204-00415,2026-02-04,USR-00892,The Left Hand of Darkness,Science Fiction,14
TXN-20230131-00416,2023-01-31,USR-00036,The Art of War,Philosophy,28
TXN-20260816-00417,2026-08-16,USR-00491,The Thursday Murder Club,Mystery,28
TXN-20251006-00418,2025-10-06,USR-00335,Dune,Science Fiction,7
TXN-20250621-00419,2025-06-21,USR-01323,The Da Vinci Code,Thriller,14
TXN-20250114-00420,2025-01-14,USR-00546,Matilda,Children's,10
TXN-20250801-00421,2025-08-01,USR-00532,"Thinking, Fast and Slow",Psychology,14
TXN-20250610-00422,2025-06-10,USR-00088,A Brief History of Time,Science,7
TXN-20250620-00423,2025-06-20,USR-01352,Becoming,Memoir,14
TXN-20230423-00424,2023-04-23,USR-00255,The Silent Patient,Thriller,42
TXN-20240201-00425,2024-02-01,USR-00761,The Book Thief,Historical Fiction,28
TXN-20260603-00426,2026-06-03,USR-01186,The Art of War,Philosophy,21
TXN-20240208-00427,2024-02-08,USR-00669,The Art of War,Philosophy,14
TXN-20240527-00428,2024-05-27,USR-01380,The Thursday Murder Club,Mystery,21
TXN-20260404-00429,2026-04-04,USR-00654,The Martian,Science Fiction,7
TXN-20230628-00430,2023-06-28,USR-01139,The Silent Patient,Thriller,35
TXN-20250922-00431,2025-09-22,USR-00224,The Martian,Science Fiction,7
TXN-20240920-00432,2024-09-20,USR-00159,The Thursday Murder Club,Mystery,7
TXN-20250408-00433,2025-04-08,USR-00822,The House in the Cerulean Sea,Young Adult,21
TXN-20260306-00434,2026-03-06,USR-00449,Where the Crawdads Sing,Literary Fiction,35
TXN-20240929-00435,2024-09-29,USR-00571,The Art of War,Philosophy,28
TXN-20230814-00436,2023-08-14,USR-00593,Matilda,Children's,14
TXN-20230915-00437,2023-09-15,USR-01348,The House in the Cerulean Sea,Young Adult,14
TXN-20240306-00438,2024-03-06,USR-00949,A Game of Thrones,Fantasy,14
TXN-20260112-00439,2026-01-12,USR-00204,The Thursday Murder Club,Mystery,28
TXN-20250619-00440,2025-06-19,USR-00183,Matilda,Children's,21
TXN-20240826-00441,2024-08-26,USR-00120,The Hate U Give,Young Adult,42
TXN-20260120-00442,2026-01-20,USR-01342,The Art of War,Philosophy,35
TXN-20241224-00443,2024-12-24,USR-00894,Becoming,Memoir,7
TXN-20230518-00444,2023-05-18,USR-00865,The Kite Runner,Literary Fiction,10
TXN-20260531-00445,2026-05-31,USR-00975,The Name of the Wind,Fantasy,14
TXN-20240828-00446,2024-08-28,USR-01132,The Guest List,Thriller,21
TXN-20240327-00447,2024-03-27,USR-00426,All the Light We Cannot See,Historical Fiction,14
TXN-20230413-00448,2023-04-13,USR-00350,Where the Crawdads Sing,Literary Fiction,10
TXN-20240728-00449,2024-07-28,USR-00832,The Kite Runner,Literary Fiction,7
TXN-20241103-00450,2024-11-03,USR-00371,The Hate U Give,Young Adult,21
TXN-20241002-00451,2024-10-02,USR-00738,The Art of War,Philosophy,35
TXN-20231220-00452,2023-12-20,USR-00259,The Wright Brothers,History,21
TXN-20250121-00453,2025-01-21,USR-00631,Charlotte's Web,Children's,14
TXN-20230709-00454,2023-07-09,USR-00786,Matilda,Children's,7
TXN-20240315-00455,2024-03-15,USR-00657,The Hate U Give,Young Adult,35
TXN-20260704-00456,2026-07-04,USR-00264,The Left Hand of Darkness,Science Fiction,7
TXN-20240317-00457,2024-03-17,USR-00872,The Martian,Science Fiction,7
TXN-20260601-00458,2026-06-01,USR-01325,The Art of War,Philosophy,35
TXN-20260509-00459,2026-05-09,USR-01237,Project Hail Mary,Science Fiction,10
TXN-20250413-00460,2025-04-13,USR-00623,The Psychology of Money,Business,7
TXN-20250629-00461,2025-06-29,USR-01348,Educated,Memoir,28
TXN-20240611-00462,2024-06-11,USR-00691,The Thursday Murder Club,Mystery,14
TXN-20241023-00463,2024-10-23,USR-01298,The Guest List,Thriller,14
TXN-20240930-00464,2024-09-30,USR-00517,To Kill a Mockingbird,Classic,7
TXN-20230404-00465,2023-04-04,USR-00887,To Kill a Mockingbird,Classic,42
TXN-20250207-00466,2025-02-07,USR-01278,Where the Crawdads Sing,Literary Fiction,28
TXN-20230531-00467,2023-05-31,USR-01360,Educated,Memoir,42
TXN-20230221-00468,2023-02-21,USR-00590,Matilda,Children's,35
TXN-20230202-00469,2023-02-02,USR-01288,The Fellowship of the Ring,Fantasy,10
TXN-20250321-00470,2025-03-21,USR-00513,A Brief History of Time,Science,21
TXN-20230816-00471,2023-08-16,USR-00585,Becoming,Memoir,14
TXN-20250718-00472,2025-07-18,USR-01283,The Psychology of Money,Business,14
TXN-20250804-00473,2025-08-04,USR-00059,The Diary of a Young Girl,Biography,10
TXN-20231227-00474,2023-12-27,USR-00388,Meditations,Philosophy,10
TXN-20260803-00475,2026-08-03,USR-00710,Pride and Prejudice,Classic,28
TXN-20231218-00476,2023-12-18,USR-01176,The Kite Runner,Literary Fiction,7
TXN-20240924-00477,2024-09-24,USR-01353,Pride and Prejudice,Classic,28
TXN-20250120-00478,2025-01-20,USR-00203,The Diary of a Young Girl,Biography,10
TXN-20240320-00479,2024-03-20,USR-00188,The Da Vinci Code,Thriller,28
TXN-20250112-00480,2025-01-12,USR-00920,The Hobbit,Fantasy,10
TXN-20240810-00481,2024-08-10,USR-00305,Charlotte's Web,Children's,10
TXN-20231129-00482,2023-11-29,USR-00498,The Left Hand of Darkness,Science Fiction,14
TXN-20230321-00483,2023-03-21,USR-00924,The Kite Runner,Literary Fiction,28
TXN-20260608-00484,2026-06-08,USR-00182,Project Hail Mary,Science Fiction,28
TXN-20230227-00485,2023-02-27,USR-00974,To Kill a Mockingbird,Classic,28
TXN-20240809-00486,2024-08-09,USR-01395,The Fellowship of the Ring,Fantasy,7
TXN-20250308-00487,2025-03-08,USR-01012,The Midnight Library,Contemporary Fiction,14
TXN-20260413-00488,2026-04-13,USR-00173,The Hate U Give,Young Adult,14
TXN-20250322-00489,2025-03-22,USR-00676,The Thursday Murder Club,Mystery,10
TXN-20230630-00490,2023-06-30,USR-00934,Gone Girl,Mystery,7
TXN-20241224-00491,2024-12-24,USR-00074,The Kite Runner,Literary Fiction,21
TXN-20250306-00492,2025-03-06,USR-00593,The Art of War,Philosophy,7
TXN-20260413-00493,2026-04-13,USR-00921,The Art of War,Philosophy,28
TXN-20251213-00494,2025-12-13,USR-00409,Becoming,Memoir,35
TXN-20231021-00495,2023-10-21,USR-00396,The House in the Cerulean Sea,Young Adult,21
TXN-20240816-00496,2024-08-16,USR-00767,The Name of the Wind,Fantasy,7
TXN-20250709-00497,2025-07-09,USR-00155,All the Light We Cannot See,Historical Fiction,7
TXN-20260613-00498,2026-06-13,USR-01307,The Great Gatsby,Classic,21
TXN-20231130-00499,2023-11-30,USR-01066,The Diary of a Young Girl,Biography,28
TXN-20250529-00500,2025-05-29,USR-00780,The Fellowship of the Ring,Fantasy,42
TXN-20240316-00501,2024-03-16,USR-00494,The Silent Patient,Thriller,14
TXN-20250408-00502,2025-04-08,USR-00847,The Book Thief,Historical Fiction,21
TXN-20230513-00503,2023-05-13,USR-00513,Where the Crawdads Sing,Literary Fiction,10
TXN-20251230-00504,2025-12-30,USR-01216,"Thinking, Fast and Slow",Psychology,21
TXN-20240210-00505,2024-02-10,USR-00463,The Hate U Give,Young Adult,28
TXN-20230403-00506,2023-04-03,USR-00114,Educated,Memoir,28
TXN-20250524-00507,2025-05-24,USR-00441,The Book Thief,Historical Fiction,10
TXN-20240810-00508,2024-08-10,USR-00096,Educated,Memoir,21
TXN-20251117-00509,2025-11-17,USR-00332,The Book Thief,Historical Fiction,10
TXN-20231104-00510,2023-11-04,USR-00998,The Great Gatsby,Classic,42
TXN-20251101-00511,2025-11-01,USR-01371,The Silent Patient,Thriller,28
TXN-20241206-00512,2024-12-06,USR-01016,The Kite Runner,Literary Fiction,28
TXN-20231013-00513,2023-10-13,USR-00454,The Girl with the Dragon Tattoo,Mystery,10
TXN-20240226-00514,2024-02-26,USR-00333,Becoming,Memoir,28
TXN-20260228-00515,2026-02-28,USR-00974,Steve Jobs,Biography,14
TXN-20230713-00516,2023-07-13,USR-00281,Gone Girl,Mystery,14
TXN-20260204-00517,2026-02-04,USR-01004,Dune,Science Fiction,42
TXN-20240517-00518,2024-05-17,USR-00834,The House in the Cerulean Sea,Young Adult,28
TXN-20240719-00519,2024-07-19,USR-00811,Braiding Sweetgrass,Nature,14
TXN-20260723-00520,2026-07-23,USR-00647,The Martian,Science Fiction,7
TXN-20240305-00521,2024-03-05,USR-00315,Educated,Memoir,7
TXN-20260227-00522,2026-02-27,USR-01030,Dune,Science Fiction,14
TXN-20250415-00523,2025-04-15,USR-00473,Gone Girl,Mystery,14
TXN-20260308-00524,2026-03-08,USR-01256,Atomic Habits,Self-Help,7
TXN-20231103-00525,2023-11-03,USR-00216,The Hate U Give,Young Adult,21
TXN-20230907-00526,2023-09-07,USR-00610,The Guest List,Thriller,35
TXN-20260302-00527,2026-03-02,USR-00111,Where the Crawdads Sing,Literary Fiction,21
TXN-20240811-00528,2024-08-11,USR-00175,Atomic Habits,Self-Help,10
TXN-20250611-00529,2025-06-11,USR-00169,The Diary of a Young Girl,Biography,10
TXN-20240118-00530,2024-01-18,USR-00153,Where the Crawdads Sing,Literary Fiction,14
TXN-20240316-00531,2024-03-16,USR-00182,Matilda,Children's,14
TXN-20250308-00532,2025-03-08,USR-01130,Matilda,Children's,7
TXN-20251209-00533,2025-12-09,USR-01208,"Thinking, Fast and Slow",Psychology,35
TXN-20230904-00534,2023-09-04,USR-00869,The Left Hand of Darkness,Science Fiction,10
TXN-20250118-00535,2025-01-18,USR-01181,Atomic Habits,Self-Help,7
TXN-20230601-00536,2023-06-01,USR-00649,The Very Hungry Caterpillar,Children's,28
TXN-20240804-00537,2024-08-04,USR-00073,The Wright Brothers,History,14
TXN-20250110-00538,2025-01-10,USR-00136,Sapiens,History,14
TXN-20230111-00539,2023-01-11,USR-00580,The Thursday Murder Club,Mystery,10
TXN-20230929-00540,2023-09-29,USR-00394,The Left Hand of Darkness,Science Fiction,14
TXN-20250125-00541,2025-01-25,USR-00153,Gone Girl,Mystery,7
TXN-20240109-00542,2024-01-09,USR-01035,The Midnight Library,Contemporary Fiction,14
TXN-20250325-00543,2025-03-25,USR-00966,The Fellowship of the Ring,Fantasy,14
TXN-20230328-00544,2023-03-28,USR-01303,The Kite Runner,Literary Fiction,28
TXN-20260622-00545,2026-06-22,USR-00019,Steve Jobs,Biography,10
TXN-20230127-00546,2023-01-27,USR-00894,The Book Thief,Historical Fiction,14
TXN-20240320-00547,2024-03-20,USR-01379,To Kill a Mockingbird,Classic,42
TXN-20240903-00548,2024-09-03,USR-00524,The Left Hand of Darkness,Science Fiction,21
TXN-20250604-00549,2025-06-04,USR-00161,The Da Vinci Code,Thriller,14
TXN-20251031-00550,2025-10-31,USR-00819,Where the Crawdads Sing,Literary Fiction,28
TXN-20251004-00551,2025-10-04,USR-01246,Sapiens,History,42
TXN-20231207-00552,2023-12-07,USR-00955,Gone Girl,Mystery,21
TXN-20250614-00553,2025-06-14,USR-01331,The Hobbit,Fantasy,28
TXN-20240803-00554,2024-08-03,USR-01232,The Kite Runner,Literary Fiction,7
TXN-20250329-00555,2025-03-29,USR-00125,The Book Thief,Historical Fiction,14
TXN-20230119-00556,2023-01-19,USR-01180,The Fellowship of the Ring,Fantasy,14
TXN-20240520-00557,2024-05-20,USR-00074,Dune,Science Fiction,28
TXN-20240425-00558,2024-04-25,USR-00213,The House in the Cerulean Sea,Young Adult,7
TXN-20240516-00559,2024-05-16,USR-00235,A Brief History of Time,Science,7
TXN-20241218-00560,2024-12-18,USR-00808,The Da Vinci Code,Thriller,10
TXN-20230930-00561,2023-09-30,USR-01071,The Midnight Library,Contemporary Fiction,10
TXN-20260531-00562,2026-05-31,USR-00234,The Fellowship of the Ring,Fantasy,10
TXN-20251206-00563,2025-12-06,USR-00599,Becoming,Memoir,10
TXN-20240721-00564,2024-07-21,USR-00208,The Kite Runner,Literary Fiction,21
TXN-20230702-00565,2023-07-02,USR-00070,Pride and Prejudice,Classic,28
TXN-20230610-00566,2023-06-10,USR-00896,The Kite Runner,Literary Fiction,42
TXN-20241026-00567,2024-10-26,USR-00981,Project Hail Mary,Science Fiction,21
TXN-20250522-00568,2025-05-22,USR-00249,The Girl with the Dragon Tattoo,Mystery,7
TXN-20240203-00569,2024-02-03,USR-00432,The Hobbit,Fantasy,14
TXN-20230226-00570,2023-02-26,USR-00071,The Silent Patient,Thriller,10
TXN-20241017-00571,2024-10-17,USR-00218,"Thinking, Fast and Slow",Psychology,21
TXN-20230615-00572,2023-06-15,USR-00636,Steve Jobs,Biography,42
TXN-20241107-00573,2024-11-07,USR-00260,The Hate U Give,Young Adult,7
TXN-20241209-00574,2024-12-09,USR-00632,The Da Vinci Code,Thriller,21
TXN-20251111-00575,2025-11-11,USR-00166,The Midnight Library,Contemporary Fiction,14
TXN-20231114-00576,2023-11-14,USR-01049,The Art of War,Philosophy,7
TXN-20260124-00577,2026-01-24,USR-00543,The Hobbit,Fantasy,7
TXN-20250706-00578,2025-07-06,USR-00398,The Name of the Wind,Fantasy,7
TXN-20260508-00579,2026-05-08,USR-01231,The Hobbit,Fantasy,28
TXN-20240817-00580,2024-08-17,USR-00878,The Da Vinci Code,Thriller,7
TXN-20230910-00581,2023-09-10,USR-00689,Atomic Habits,Self-Help,28
TXN-20240827-00582,2024-08-27,USR-00267,A Brief History of Time,Science,42
TXN-20241214-00583,2024-12-14,USR-00709,Matilda,Children's,28
TXN-20251227-00584,2025-12-27,USR-00364,The Very Hungry Caterpillar,Children's,7
TXN-20260206-00585,2026-02-06,USR-01067,The Hate U Give,Young Adult,10
TXN-20230816-00586,2023-08-16,USR-01155,Dune,Science Fiction,7
TXN-20260622-00587,2026-06-22,USR-00922,All the Light We Cannot See,Historical Fiction,14
TXN-20250318-00588,2025-03-18,USR-00332,The Midnight Library,Contemporary Fiction,28
TXN-20230216-00589,2023-02-16,USR-01339,Meditations,Philosophy,28
TXN-20230710-00590,2023-07-10,USR-00933,Educated,Memoir,35
TXN-20250720-00591,2025-07-20,USR-00559,Steve Jobs,Biography,35
TXN-20251210-00592,2025-12-10,USR-00534,The Girl with the Dragon Tattoo,Mystery,35
TXN-20241022-00593,2024-10-22,USR-00203,The Martian,Science Fiction,10
TXN-20230921-00594,2023-09-21,USR-01165,The Left Hand of Darkness,Science Fiction,14
TXN-20230521-00595,2023-05-21,USR-00010,Meditations,Philosophy,14
TXN-20250812-00596,2025-08-12,USR-00780,To Kill a Mockingbird,Classic,35
TXN-20230210-00597,2023-02-10,USR-00724,Educated,Memoir,35
TXN-20231127-00598,2023-11-27,USR-01246,Meditations,Philosophy,14
TXN-20260219-00599,2026-02-19,USR-01104,The Very Hungry Caterpillar,Children's,35
TXN-20241104-00600,2024-11-04,USR-00683,The Psychology of Money,Business,7
TXN-20230427-00601,2023-04-27,USR-00281,Meditations,Philosophy,35
TXN-20260220-00602,2026-02-20,USR-00937,The Name of the Wind,Fantasy,14
TXN-20241226-00603,2024-12-26,USR-01248,The Wright Brothers,History,28
TXN-20251101-00604,2025-11-01,USR-00789,All the Light We Cannot See,Historical Fiction,14
TXN-20240210-00605,2024-02-10,USR-00094,The Silent Patient,Thriller,21
TXN-20251208-00606,2025-12-08,USR-00106,The Guest List,Thriller,28
TXN-20231114-00607,2023-11-14,USR-00163,The Kite Runner,Literary Fiction,21
TXN-20230603-00608,2023-06-03,USR-00921,Gone Girl,Mystery,28
TXN-20230411-00609,2023-04-11,USR-00768,Sapiens,History,28
TXN-20250424-00610,2025-04-24,USR-01262,The Art of War,Philosophy,14
TXN-20230314-00611,2023-03-14,USR-01023,The Diary of a Young Girl,Biography,7
TXN-20250625-00612,2025-06-25,USR-01310,A Game of Thrones,Fantasy,28
TXN-20230613-00613,2023-06-13,USR-00630,Meditations,Philosophy,14
TXN-20231107-00614,2023-11-07,USR-00897,Matilda,Children's,21
